proposal_1_id,proposal_2_id,proposal_1_title,proposal_2_title,proposal_1_who,proposal_2_who,tfidf_similarity,embedding_similarity,keyword_overlap_count,keyword_jaccard,topic_similarity
ai_generate_ideas_no_role_llama_10,ai_generate_ideas_no_role_gpt_08,Community-Scale Identification of Non-Coding RNAs in Human Diseases,Synthetic Biology: Data Synthesis for Gene Therapy,ai,ai,0.16370163572993293,0.6999267302882203,2,0.05263157894736842,0.024120570926968767
ai_generate_ideas_no_role_llama_10,ai_generate_ideas_no_role_qwen_04,Community-Scale Identification of Non-Coding RNAs in Human Diseases,Cross-Disciplinary Analysis of Host-Microbiome Interactions in Chronic Inflammatory Diseases,ai,ai,0.2425999499855926,0.6984152823734,5,0.14285714285714285,0.023379017882601147
ai_generate_ideas_no_role_llama_10,ai_generate_ideas_no_role_qwen_09,Community-Scale Identification of Non-Coding RNAs in Human Diseases,Synthesizing Plant Omics Data to Elucidate Stress Response Mechanisms,ai,ai,0.21566136693033597,0.7019654977078869,3,0.08108108108108109,0.022982385420534244
ai_generate_ideas_no_role_llama_10,ai_generate_diverse_ideas_gpt_04,Community-Scale Identification of Non-Coding RNAs in Human Diseases,Synthesis of Proteomic Data for Drug Discovery,ai,ai,0.20088906061368542,0.7083089309644011,3,0.08108108108108109,0.026360117676228065
ai_generate_ideas_no_role_llama_10,ai_generate_diverse_ideas_gpt_05,Community-Scale Identification of Non-Coding RNAs in Human Diseases,Integration of Epigenetic Data for Understanding Aging,ai,ai,0.190203771052363,0.7115542424222878,5,0.14285714285714285,0.02449795313775827
ai_generate_ideas_no_role_llama_10,ai_generate_diverse_ideas_gpt_06,Community-Scale Identification of Non-Coding RNAs in Human Diseases,Cross-Disciplinary Analysis of Metagenomic Data for Environmental Health,ai,ai,0.1815352338550726,0.6932997404852275,6,0.17647058823529413,0.02670791792257507
ai_generate_ideas_no_role_llama_10,ai_generate_diverse_ideas_llama_01,Community-Scale Identification of Non-Coding RNAs in Human Diseases,Multimodal Data Integration for Predicting Cellular States,ai,ai,0.23601206655952617,0.7251409357434888,2,0.05263157894736842,0.0246862148036555
ai_generate_ideas_no_role_llama_10,ai_generate_diverse_ideas_llama_04_2,Community-Scale Identification of Non-Coding RNAs in Human Diseases,Synthetic Biology for Biological Timekeeping: Design and Construction of Novel Biological Clocks,ai,ai,0.14967330599888576,0.68440220887542,2,0.05263157894736842,0.026290034304895564
ai_generate_ideas_no_role_llama_10,ai_generate_diverse_ideas_llama_08_2,Community-Scale Identification of Non-Coding RNAs in Human Diseases,Computational Analysis of Topological Features in Biological Networks,ai,ai,0.15584164223438382,0.707122228719367,3,0.08108108108108109,0.027152729533181246
ai_generate_ideas_no_role_llama_10,ai_generate_diverse_ideas_claude_03,Community-Scale Identification of Non-Coding RNAs in Human Diseases,Deciphering the Glycan Code: Integrating Glycomics Data to Understand Carbohydrate-Mediated Cellular Communication,ai,ai,0.18940481458323938,0.5302440966997651,3,0.08108108108108109,0.02907433484525429
ai_generate_ideas_no_role_gpt_08,ai_generate_ideas_no_role_llama_10,Synthetic Biology: Data Synthesis for Gene Therapy,Community-Scale Identification of Non-Coding RNAs in Human Diseases,ai,ai,0.16370163572993282,0.6999267302882203,2,0.05263157894736842,0.024120570926968767
ai_generate_ideas_no_role_gpt_08,ai_generate_ideas_no_role_qwen_04,Synthetic Biology: Data Synthesis for Gene Therapy,Cross-Disciplinary Analysis of Host-Microbiome Interactions in Chronic Inflammatory Diseases,ai,ai,0.14687965388858343,0.6535702062802592,2,0.05263157894736842,0.02495713461243565
ai_generate_ideas_no_role_gpt_08,ai_generate_ideas_no_role_qwen_09,Synthetic Biology: Data Synthesis for Gene Therapy,Synthesizing Plant Omics Data to Elucidate Stress Response Mechanisms,ai,ai,0.16853606228500856,0.684259699221889,3,0.08108108108108109,0.9999695745265622
ai_generate_ideas_no_role_gpt_08,ai_generate_diverse_ideas_gpt_04,Synthetic Biology: Data Synthesis for Gene Therapy,Synthesis of Proteomic Data for Drug Discovery,ai,ai,0.15148666054921206,0.6756783225830767,2,0.05263157894736842,0.999994258022869
ai_generate_ideas_no_role_gpt_08,ai_generate_diverse_ideas_gpt_05,Synthetic Biology: Data Synthesis for Gene Therapy,Integration of Epigenetic Data for Understanding Aging,ai,ai,0.17988999236143313,0.6309164150138673,2,0.05263157894736842,0.027076783772908224
ai_generate_ideas_no_role_gpt_08,ai_generate_diverse_ideas_gpt_06,Synthetic Biology: Data Synthesis for Gene Therapy,Cross-Disciplinary Analysis of Metagenomic Data for Environmental Health,ai,ai,0.20551253598638256,0.6670651910455431,3,0.08108108108108109,0.029699732893837795
ai_generate_ideas_no_role_gpt_08,ai_generate_diverse_ideas_llama_01,Synthetic Biology: Data Synthesis for Gene Therapy,Multimodal Data Integration for Predicting Cellular States,ai,ai,0.23518649080593765,0.6702549778871704,2,0.05263157894736842,0.02579920873274136
ai_generate_ideas_no_role_gpt_08,ai_generate_diverse_ideas_llama_04_2,Synthetic Biology: Data Synthesis for Gene Therapy,Synthetic Biology for Biological Timekeeping: Design and Construction of Novel Biological Clocks,ai,ai,0.15896879369486278,0.6980145900858616,1,0.02564102564102564,0.026681026063021307
ai_generate_ideas_no_role_gpt_08,ai_generate_diverse_ideas_llama_08_2,Synthetic Biology: Data Synthesis for Gene Therapy,Computational Analysis of Topological Features in Biological Networks,ai,ai,0.16204270781893637,0.6482143220664244,2,0.05263157894736842,0.028558411424743992
ai_generate_ideas_no_role_gpt_08,ai_generate_diverse_ideas_claude_03,Synthetic Biology: Data Synthesis for Gene Therapy,Deciphering the Glycan Code: Integrating Glycomics Data to Understand Carbohydrate-Mediated Cellular Communication,ai,ai,0.16898796013876458,0.4842090492739876,5,0.14285714285714285,0.031933887424380275
ai_generate_ideas_no_role_qwen_04,ai_generate_ideas_no_role_llama_10,Cross-Disciplinary Analysis of Host-Microbiome Interactions in Chronic Inflammatory Diseases,Community-Scale Identification of Non-Coding RNAs in Human Diseases,ai,ai,0.2425999499855924,0.6984152823734,5,0.14285714285714285,0.023379017882601147
ai_generate_ideas_no_role_qwen_04,ai_generate_ideas_no_role_gpt_08,Cross-Disciplinary Analysis of Host-Microbiome Interactions in Chronic Inflammatory Diseases,Synthetic Biology: Data Synthesis for Gene Therapy,ai,ai,0.14687965388858373,0.6535702062802592,2,0.05263157894736842,0.02495713461243565
ai_generate_ideas_no_role_qwen_04,ai_generate_ideas_no_role_qwen_09,Cross-Disciplinary Analysis of Host-Microbiome Interactions in Chronic Inflammatory Diseases,Synthesizing Plant Omics Data to Elucidate Stress Response Mechanisms,ai,ai,0.20449613877927544,0.6865448997585503,4,0.1111111111111111,0.023594545036625485
ai_generate_ideas_no_role_qwen_04,ai_generate_diverse_ideas_gpt_04,Cross-Disciplinary Analysis of Host-Microbiome Interactions in Chronic Inflammatory Diseases,Synthesis of Proteomic Data for Drug Discovery,ai,ai,0.20587347162562655,0.695199422482406,5,0.14285714285714285,0.02687500713287905
ai_generate_ideas_no_role_qwen_04,ai_generate_diverse_ideas_gpt_05,Cross-Disciplinary Analysis of Host-Microbiome Interactions in Chronic Inflammatory Diseases,Integration of Epigenetic Data for Understanding Aging,ai,ai,0.1835771319210691,0.6395692091617745,4,0.1111111111111111,0.999971078628051
