proposal_1_id,proposal_2_id,proposal_1_title,proposal_2_title,proposal_1_who,proposal_2_who,tfidf_similarity,embedding_similarity,keyword_overlap_count,keyword_jaccard,topic_similarity
ai_generate_ideas_no_role_grok_01,ai_generate_ideas_no_role_grok_02,Emergent Dynamics in Cellular Signaling Networks: Integrating Multi-Omics Data for Predictive Modeling,Unraveling Emergent Properties of Microbial Consortia Through Metagenomic Data Synthesis,ai,ai,0.6171823262692291,0.9526670422537837,6,0.17647058823529413,0.9999985939987794
ai_generate_ideas_no_role_grok_01,ai_generate_ideas_no_role_grok_03,Emergent Dynamics in Cellular Signaling Networks: Integrating Multi-Omics Data for Predictive Modeling,Synthetic Integration of Epigenomic Data to Decode Emergent Gene Regulation Patterns,ai,ai,0.5364322478464365,0.9536618948633093,7,0.21212121212121213,0.021605365850269242
ai_generate_ideas_no_role_grok_01,ai_generate_ideas_no_role_grok_04,Emergent Dynamics in Cellular Signaling Networks: Integrating Multi-Omics Data for Predictive Modeling,Emergent Behaviors in Protein Interaction Networks: A Data Synthesis Approach to Disease Mechanisms,ai,ai,0.6296312376676754,0.9675073873932822,10,0.3333333333333333,0.021690712290547993
ai_generate_ideas_no_role_grok_01,ai_generate_ideas_no_role_grok_05,Emergent Dynamics in Cellular Signaling Networks: Integrating Multi-Omics Data for Predictive Modeling,Integrating Single-Cell Data to Uncover Emergent Cellular Heterogeneity in Tissues,ai,ai,0.6570085798902714,0.9678748840689714,8,0.25,0.021719246952466555
ai_generate_ideas_no_role_grok_01,ai_generate_ideas_no_role_grok_06,Emergent Dynamics in Cellular Signaling Networks: Integrating Multi-Omics Data for Predictive Modeling,Emergent Evolution in Viral Genomes: Synthesis of Public Sequencing Data,ai,ai,0.5018128516525667,0.9302654903350401,7,0.21212121212121213,0.022043906052477566
ai_generate_ideas_no_role_grok_01,ai_generate_ideas_no_role_grok_07,Emergent Dynamics in Cellular Signaling Networks: Integrating Multi-Omics Data for Predictive Modeling,Data-Driven Insights into Organelle Emergent Interactions,ai,ai,0.6119145143552636,0.9632903934219994,9,0.2903225806451613,0.021870328857678763
ai_generate_ideas_no_role_grok_01,ai_generate_ideas_no_role_grok_08,Emergent Dynamics in Cellular Signaling Networks: Integrating Multi-Omics Data for Predictive Modeling,Emergent Metabolic Networks from Fluxomics Data Synthesis,ai,ai,0.6286919622535201,0.9448963546455987,13,0.48148148148148145,0.021794499463426723
ai_generate_ideas_no_role_grok_01,ai_generate_ideas_no_role_grok_09,Emergent Dynamics in Cellular Signaling Networks: Integrating Multi-Omics Data for Predictive Modeling,Synthesis of Stem Cell Data for Emergent Differentiation Pathways,ai,ai,0.6702072108321339,0.9625660477739005,10,0.3333333333333333,0.9999998983872794
ai_generate_ideas_no_role_grok_01,ai_generate_ideas_no_role_grok_10,Emergent Dynamics in Cellular Signaling Networks: Integrating Multi-Omics Data for Predictive Modeling,AI-Enhanced Synthesis of Biomolecular Condensates Data,ai,ai,0.6426412318552168,0.9584594223429755,9,0.2903225806451613,0.02161792884222018
ai_generate_ideas_no_role_grok_02,ai_generate_ideas_no_role_grok_01,Unraveling Emergent Properties of Microbial Consortia Through Metagenomic Data Synthesis,Emergent Dynamics in Cellular Signaling Networks: Integrating Multi-Omics Data for Predictive Modeling,ai,ai,0.617182326269231,0.9526670422537837,6,0.17647058823529413,0.9999985939987794
