proposal_1_id,proposal_2_id,proposal_1_title,proposal_2_title,proposal_1_who,proposal_2_who,tfidf_similarity,embedding_similarity,keyword_overlap_count,keyword_jaccard,topic_similarity
human-y1_1,human-y1_2,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,Elucidating genome structure-function relationships in human brain cells,human,human,0.145879521628457,0.7490660640802953,2,0.05263157894736842,0.031336710618357896
human-y1_1,human-y1_3,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,human,human,0.11668549028051538,0.6881223678444232,2,0.05263157894736842,0.029239607094676053
human-y1_1,human-y1_4,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,Synthesizing gene expression data to create an atlas of bacterial cell states,human,human,0.1337378813218142,0.7077596334573464,4,0.1111111111111111,0.030382173777213126
human-y1_1,human-y1_5,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,Energetic Origins of Connectivity within Protein Interaction Networks,human,human,0.11870991225602698,0.7303440465702455,2,0.05263157894736842,0.029313408105048122
human-y1_1,human-y1_6,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,Elucidating emergent structures in cellular RNA-protein interaction networks,human,human,0.1420223740828203,0.7721431607844287,4,0.1111111111111111,0.02941368018684143
human-y1_1,human-y1_7,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,Oceans of Disorder: Elucidating the Role of Disordered Proteins in Cellular Adaptation,human,human,0.0778857510635692,0.7561072759498191,1,0.02564102564102564,0.029922439788960805
human-y1_1,human-y1_9,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,From image data and biophysical simulations to principles of mesoscale organization through integrated transfer learning,human,human,0.14843266040433917,0.6972053596316037,3,0.08108108108108109,0.028053258691846647
human-y1_1,human-y1_10,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,Transposable elements and the emergence of genomic innovation,human,human,0.13832861342183156,0.6889257674165847,4,0.1111111111111111,0.027684154455990505
human-y1_1,human-y1_11,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,Searching the crosslinking mass spectrometry universe for new protein-protein interactions,human,human,0.11204702080351767,0.6788328680744977,2,0.05263157894736842,0.9999993446947568
human-y1_1,human-y1_12,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry-based proteomics data,human,human,0.08149416810946643,0.655196102878292,2,0.05263157894736842,0.031238111274311826
human-y1_1,human-y2_1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,human,human,0.09983460219292938,0.7817311752072876,1,0.02564102564102564,0.029177356746054643
human-y1_1,human-y2_2,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,From Protein Knots to Pierced Lassos: Unraveling the Evolutionary Origin of Complex Topologies,human,human,0.09377864131401921,0.7434753307997412,2,0.05263157894736842,0.028752272997690495
human-y1_1,human-y2_3,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,Deciphering systemic biological networks through AI-driven multi-omic integration,human,human,0.11314653932841097,0.729943426010999,2,0.05263157894736842,0.028027610396499987
human-y1_1,human-y2_4,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,Conserved Disorder: Learning Sequence Conservation from Functional Constraints in Intrinsically Disordered Regions,human,human,0.08466655841770368,0.758860246153749,2,0.05263157894736842,0.029502232272864144
human-y1_1,human-y2_5,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,Integrative Multi-Omics Synthesis to Identify Shared Molecular Mechanisms of Mammalian Hibernation,human,human,0.13991207405726186,0.8028444967908928,4,0.1111111111111111,0.028715513178231053
human-y1_1,human-y2_6,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,Revealing the Ontology of Allostery through Community-Scale Synthesis,human,human,0.0926769062024564,0.760483478747452,2,0.05263157894736842,0.030817650553447783
human-y1_1,human-y2_7,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,SynEvo: Discovering Evolutionary Principles of Molecular Organization through Cross-Species Data Synthesis,human,human,0.10666480640140477,0.8040668431125535,2,0.05263157894736842,0.028150342099326865
human-y1_1,human-y2_8,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,A Unified Framework for Analyses of Proteome Turnover Dynamics,human,human,0.15385149664067682,0.7941002737817033,5,0.14285714285714285,0.028697046343811643
human-y1_1,human-y2_9,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,human,human,0.10336520674814739,0.783269282291843,3,0.08108108108108109,0.029493266490222558
human-y1_1,human-y2_10,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,human,human,0.06908651230495615,0.7222641285603477,1,0.02564102564102564,0.030424700658190213
human-y1_1,human-y2_11,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,Discovery and functional analysis of bacterial organelles through mining and refinement of omics data,human,human,0.1240343860885138,0.7837972076136003,3,0.08108108108108109,0.028854957021403616
human-y1_2,human-y1_1,Elucidating genome structure-function relationships in human brain cells,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,human,human,0.14587952162845697,0.7490660640802953,2,0.05263157894736842,0.031336710618357896
human-y1_2,human-y1_3,Elucidating genome structure-function relationships in human brain cells,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,human,human,0.1453158138894459,0.7305437414248064,3,0.08108108108108109,0.030113437473411695
human-y1_2,human-y1_4,Elucidating genome structure-function relationships in human brain cells,Synthesizing gene expression data to create an atlas of bacterial cell states,human,human,0.3282233809714461,0.7719016745153612,5,0.14285714285714285,0.02971388628375548
human-y1_2,human-y1_5,Elucidating genome structure-function relationships in human brain cells,Energetic Origins of Connectivity within Protein Interaction Networks,human,human,0.09199178303119339,0.7594826354637143,1,0.02564102564102564,0.029767225710969115
human-y1_2,human-y1_6,Elucidating genome structure-function relationships in human brain cells,Elucidating emergent structures in cellular RNA-protein interaction networks,human,human,0.13177860628546822,0.8313570059317874,2,0.05263157894736842,0.03015279248471421
human-y1_2,human-y1_7,Elucidating genome structure-function relationships in human brain cells,Oceans of Disorder: Elucidating the Role of Disordered Proteins in Cellular Adaptation,human,human,0.09890287661617424,0.7245159595564807,1,0.02564102564102564,0.030566459164180527
human-y1_2,human-y1_9,Elucidating genome structure-function relationships in human brain cells,From image data and biophysical simulations to principles of mesoscale organization through integrated transfer learning,human,human,0.25323374217551764,0.7863130833359802,2,0.05263157894736842,0.02723107626962404
human-y1_2,human-y1_10,Elucidating genome structure-function relationships in human brain cells,Transposable elements and the emergence of genomic innovation,human,human,0.20656945866741833,0.7725464803601599,1,0.02564102564102564,0.027359237468247512
human-y1_2,human-y1_11,Elucidating genome structure-function relationships in human brain cells,Searching the crosslinking mass spectrometry universe for new protein-protein interactions,human,human,0.11502851289803198,0.73231481217088,1,0.02564102564102564,0.029716645947670435
human-y1_2,human-y1_12,Elucidating genome structure-function relationships in human brain cells,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry-based proteomics data,human,human,0.1044580626803661,0.7160083092029967,1,0.02564102564102564,0.031516639465404395
human-y1_2,human-y2_1,Elucidating genome structure-function relationships in human brain cells,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,human,human,0.1313097339741895,0.7900627359159941,1,0.02564102564102564,0.029274990673227808
human-y1_2,human-y2_2,Elucidating genome structure-function relationships in human brain cells,From Protein Knots to Pierced Lassos: Unraveling the Evolutionary Origin of Complex Topologies,human,human,0.11708215886635552,0.7680249945645077,1,0.02564102564102564,0.02879493751859382
human-y1_2,human-y2_3,Elucidating genome structure-function relationships in human brain cells,Deciphering systemic biological networks through AI-driven multi-omic integration,human,human,0.1454294830875612,0.8024630114571558,2,0.05263157894736842,0.028758343756973694
human-y1_2,human-y2_4,Elucidating genome structure-function relationships in human brain cells,Conserved Disorder: Learning Sequence Conservation from Functional Constraints in Intrinsically Disordered Regions,human,human,0.12805751618766065,0.7941522364669333,1,0.02564102564102564,0.02965176995024925
human-y1_2,human-y2_5,Elucidating genome structure-function relationships in human brain cells,Integrative Multi-Omics Synthesis to Identify Shared Molecular Mechanisms of Mammalian Hibernation,human,human,0.24383656955041538,0.7908929457502856,5,0.14285714285714285,0.028705789400357805
human-y1_2,human-y2_6,Elucidating genome structure-function relationships in human brain cells,Revealing the Ontology of Allostery through Community-Scale Synthesis,human,human,0.0910101938975414,0.7661341674060882,1,0.02564102564102564,0.031698016722954594
human-y1_2,human-y2_7,Elucidating genome structure-function relationships in human brain cells,SynEvo: Discovering Evolutionary Principles of Molecular Organization through Cross-Species Data Synthesis,human,human,0.1459880676180629,0.8160939056428903,2,0.05263157894736842,0.02767512651341936
human-y1_2,human-y2_8,Elucidating genome structure-function relationships in human brain cells,A Unified Framework for Analyses of Proteome Turnover Dynamics,human,human,0.11990888272281254,0.7732317636351342,1,0.02564102564102564,0.030318321837674113
human-y1_2,human-y2_9,Elucidating genome structure-function relationships in human brain cells,Predictive Synthesis Framework for Elucidating Biophysical Cell State from Spatial Transcriptomics and Proteomics,human,human,0.20145409473181994,0.8385410788571083,3,0.08108108108108109,0.02838301742121852
human-y1_2,human-y2_10,Elucidating genome structure-function relationships in human brain cells,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,human,human,0.10954523143664256,0.7464013416064653,2,0.05263157894736842,0.03081622722733458
