proposal_1_id,proposal_2_id,proposal_1_title,proposal_2_title,proposal_1_who,proposal_2_who,tfidf_similarity,embedding_similarity,keyword_overlap_count,keyword_jaccard,topic_similarity
ai_generate_ideas_no_role_gpt_01,ai_generate_ideas_no_role_gpt_02,Synthesis of Molecular Data for Cancer Cell Evolution,Cross-Disciplinary Analysis of Neurodegenerative Diseases,ai,ai,0.21564120970865344,0.7429995468849397,3,0.08108108108108109,0.026679871436131167
ai_generate_ideas_no_role_gpt_01,ai_generate_ideas_no_role_gpt_03,Synthesis of Molecular Data for Cancer Cell Evolution,Data-Driven Approach to Understanding Antibiotic Resistance,ai,ai,0.20761725152072935,0.7529994990731667,4,0.1111111111111111,0.026871422793274466
ai_generate_ideas_no_role_gpt_01,ai_generate_ideas_no_role_gpt_04,Synthesis of Molecular Data for Cancer Cell Evolution,Synthetic Biology: Data Synthesis for Biofuel Production,ai,ai,0.22084998671784184,0.7141190533696158,4,0.1111111111111111,0.9999993926975602
ai_generate_ideas_no_role_gpt_01,ai_generate_ideas_no_role_gpt_05,Synthesis of Molecular Data for Cancer Cell Evolution,Data Synthesis for Understanding Aging at the Cellular Level,ai,ai,0.21931151267982435,0.7870385001866073,3,0.08108108108108109,0.023776898102102706
ai_generate_ideas_no_role_gpt_01,ai_generate_ideas_no_role_gpt_06,Synthesis of Molecular Data for Cancer Cell Evolution,Cross-Disciplinary Analysis of Viral Evolution,ai,ai,0.2494155313449601,0.8149590512288716,6,0.17647058823529413,0.02581914877480661
ai_generate_ideas_no_role_gpt_01,ai_generate_ideas_no_role_gpt_07,Synthesis of Molecular Data for Cancer Cell Evolution,Data-Driven Approach to Understanding Stem Cell Differentiation,ai,ai,0.23423615333015685,0.8147822797953153,4,0.1111111111111111,0.9999941663501477
ai_generate_ideas_no_role_gpt_01,ai_generate_ideas_no_role_gpt_08,Synthesis of Molecular Data for Cancer Cell Evolution,Synthetic Biology: Data Synthesis for Gene Therapy,ai,ai,0.18348894008079744,0.7145606692341824,2,0.05263157894736842,0.026441399976676376
ai_generate_ideas_no_role_gpt_01,ai_generate_ideas_no_role_gpt_09,Synthesis of Molecular Data for Cancer Cell Evolution,Data Synthesis for Understanding Protein Folding,ai,ai,0.2473697216807668,0.7501842002268839,5,0.14285714285714285,0.9999966114641964
ai_generate_ideas_no_role_gpt_01,ai_generate_ideas_no_role_gpt_10,Synthesis of Molecular Data for Cancer Cell Evolution,Cross-Disciplinary Analysis of Epigenetic Regulation,ai,ai,0.2677220929446582,0.8414121045982386,5,0.14285714285714285,0.024160827419251848
ai_generate_ideas_no_role_gpt_02,ai_generate_ideas_no_role_gpt_01,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Synthesis of Molecular Data for Cancer Cell Evolution,ai,ai,0.21564120970865286,0.7429995468849397,3,0.08108108108108109,0.026679871436131167
ai_generate_ideas_no_role_gpt_02,ai_generate_ideas_no_role_gpt_03,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Data-Driven Approach to Understanding Antibiotic Resistance,ai,ai,0.23075916175477773,0.7140366788453336,4,0.1111111111111111,0.027496286349646046
ai_generate_ideas_no_role_gpt_02,ai_generate_ideas_no_role_gpt_04,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Synthetic Biology: Data Synthesis for Biofuel Production,ai,ai,0.24381178335131928,0.6978610375938443,4,0.1111111111111111,0.02612148638702084
ai_generate_ideas_no_role_gpt_02,ai_generate_ideas_no_role_gpt_05,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Data Synthesis for Understanding Aging at the Cellular Level,ai,ai,0.3349675032605819,0.8106477412411093,7,0.21212121212121213,0.02466589360128006
ai_generate_ideas_no_role_gpt_02,ai_generate_ideas_no_role_gpt_06,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Cross-Disciplinary Analysis of Viral Evolution,ai,ai,0.33438234757063234,0.7161863291034885,6,0.17647058823529413,0.02633999919456043
ai_generate_ideas_no_role_gpt_02,ai_generate_ideas_no_role_gpt_07,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Data-Driven Approach to Understanding Stem Cell Differentiation,ai,ai,0.23775755523102302,0.751081817280645,5,0.14285714285714285,0.028770968669689076
ai_generate_ideas_no_role_gpt_02,ai_generate_ideas_no_role_gpt_08,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Synthetic Biology: Data Synthesis for Gene Therapy,ai,ai,0.24440088291971007,0.6586381816989815,4,0.1111111111111111,0.999999999379134
ai_generate_ideas_no_role_gpt_02,ai_generate_ideas_no_role_gpt_09,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Data Synthesis for Understanding Protein Folding,ai,ai,0.31761207366599115,0.7856482072035429,5,0.14285714285714285,0.02494672917925281
ai_generate_ideas_no_role_gpt_02,ai_generate_ideas_no_role_gpt_10,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Cross-Disciplinary Analysis of Epigenetic Regulation,ai,ai,0.29605432812188615,0.7640418936615408,4,0.1111111111111111,0.024901350797696557
ai_generate_ideas_no_role_gpt_03,ai_generate_ideas_no_role_gpt_01,Data-Driven Approach to Understanding Antibiotic Resistance,Synthesis of Molecular Data for Cancer Cell Evolution,ai,ai,0.20761725152072882,0.7529994990731667,4,0.1111111111111111,0.026871422793274466
ai_generate_ideas_no_role_gpt_03,ai_generate_ideas_no_role_gpt_02,Data-Driven Approach to Understanding Antibiotic Resistance,Cross-Disciplinary Analysis of Neurodegenerative Diseases,ai,ai,0.2307591617547771,0.7140366788453336,4,0.1111111111111111,0.027496286349646046
ai_generate_ideas_no_role_gpt_03,ai_generate_ideas_no_role_gpt_04,Data-Driven Approach to Understanding Antibiotic Resistance,Synthetic Biology: Data Synthesis for Biofuel Production,ai,ai,0.18538317453953715,0.7161128104167738,4,0.1111111111111111,0.026581292067748872
ai_generate_ideas_no_role_gpt_03,ai_generate_ideas_no_role_gpt_05,Data-Driven Approach to Understanding Antibiotic Resistance,Data Synthesis for Understanding Aging at the Cellular Level,ai,ai,0.18386219152854819,0.7051393408611704,5,0.14285714285714285,0.025217206464628446
ai_generate_ideas_no_role_gpt_03,ai_generate_ideas_no_role_gpt_06,Data-Driven Approach to Understanding Antibiotic Resistance,Cross-Disciplinary Analysis of Viral Evolution,ai,ai,0.217619490943161,0.7798961283957153,5,0.14285714285714285,0.026699525786200832
ai_generate_ideas_no_role_gpt_03,ai_generate_ideas_no_role_gpt_07,Data-Driven Approach to Understanding Antibiotic Resistance,Data-Driven Approach to Understanding Stem Cell Differentiation,ai,ai,0.20748348833565575,0.711882068198427,4,0.1111111111111111,0.029170335343620055
ai_generate_ideas_no_role_gpt_03,ai_generate_ideas_no_role_gpt_08,Data-Driven Approach to Understanding Antibiotic Resistance,Synthetic Biology: Data Synthesis for Gene Therapy,ai,ai,0.18524171474462625,0.7525447605180327,4,0.1111111111111111,0.999999688880964
ai_generate_ideas_no_role_gpt_03,ai_generate_ideas_no_role_gpt_09,Data-Driven Approach to Understanding Antibiotic Resistance,Data Synthesis for Understanding Protein Folding,ai,ai,0.2226579668377467,0.7475747723567054,7,0.21212121212121213,0.02584891544831582
ai_generate_ideas_no_role_gpt_03,ai_generate_ideas_no_role_gpt_10,Data-Driven Approach to Understanding Antibiotic Resistance,Cross-Disciplinary Analysis of Epigenetic Regulation,ai,ai,0.19747467564521026,0.6992631103586749,5,0.14285714285714285,0.02554352931468902
ai_generate_ideas_no_role_gpt_04,ai_generate_ideas_no_role_gpt_01,Synthetic Biology: Data Synthesis for Biofuel Production,Synthesis of Molecular Data for Cancer Cell Evolution,ai,ai,0.22084998671784165,0.7141190533696158,4,0.1111111111111111,0.9999993926975602
ai_generate_ideas_no_role_gpt_04,ai_generate_ideas_no_role_gpt_02,Synthetic Biology: Data Synthesis for Biofuel Production,Cross-Disciplinary Analysis of Neurodegenerative Diseases,ai,ai,0.24381178335131862,0.6978610375938443,4,0.1111111111111111,0.02612148638702084
ai_generate_ideas_no_role_gpt_04,ai_generate_ideas_no_role_gpt_03,Synthetic Biology: Data Synthesis for Biofuel Production,Data-Driven Approach to Understanding Antibiotic Resistance,ai,ai,0.18538317453953718,0.7161128104167738,4,0.1111111111111111,0.026581292067748872
ai_generate_ideas_no_role_gpt_04,ai_generate_ideas_no_role_gpt_05,Synthetic Biology: Data Synthesis for Biofuel Production,Data Synthesis for Understanding Aging at the Cellular Level,ai,ai,0.19919485978756732,0.7269084255401901,3,0.08108108108108109,0.023797947430335784
ai_generate_ideas_no_role_gpt_04,ai_generate_ideas_no_role_gpt_06,Synthetic Biology: Data Synthesis for Biofuel Production,Cross-Disciplinary Analysis of Viral Evolution,ai,ai,0.22268988467732834,0.6942813679785486,5,0.14285714285714285,0.025414590345791337
ai_generate_ideas_no_role_gpt_04,ai_generate_ideas_no_role_gpt_07,Synthetic Biology: Data Synthesis for Biofuel Production,Data-Driven Approach to Understanding Stem Cell Differentiation,ai,ai,0.19137759368036808,0.7208786526837239,5,0.14285714285714285,0.027705606224283363
ai_generate_ideas_no_role_gpt_04,ai_generate_ideas_no_role_gpt_08,Synthetic Biology: Data Synthesis for Biofuel Production,Synthetic Biology: Data Synthesis for Gene Therapy,ai,ai,0.2671731497108806,0.7601052381978407,5,0.14285714285714285,0.02583346769110768
ai_generate_ideas_no_role_gpt_04,ai_generate_ideas_no_role_gpt_09,Synthetic Biology: Data Synthesis for Biofuel Production,Data Synthesis for Understanding Protein Folding,ai,ai,0.2393336125375846,0.7301396730815063,6,0.17647058823529413,0.02426092758649442
ai_generate_ideas_no_role_gpt_04,ai_generate_ideas_no_role_gpt_10,Synthetic Biology: Data Synthesis for Biofuel Production,Cross-Disciplinary Analysis of Epigenetic Regulation,ai,ai,0.22013481473831706,0.7091148087407124,5,0.14285714285714285,0.9999980733144663
ai_generate_ideas_no_role_gpt_05,ai_generate_ideas_no_role_gpt_01,Data Synthesis for Understanding Aging at the Cellular Level,Synthesis of Molecular Data for Cancer Cell Evolution,ai,ai,0.21931151267982407,0.7870385001866073,3,0.08108108108108109,0.023776898102102706
ai_generate_ideas_no_role_gpt_05,ai_generate_ideas_no_role_gpt_02,Data Synthesis for Understanding Aging at the Cellular Level,Cross-Disciplinary Analysis of Neurodegenerative Diseases,ai,ai,0.3349675032605825,0.8106477412411093,7,0.21212121212121213,0.02466589360128006
ai_generate_ideas_no_role_gpt_05,ai_generate_ideas_no_role_gpt_03,Data Synthesis for Understanding Aging at the Cellular Level,Data-Driven Approach to Understanding Antibiotic Resistance,ai,ai,0.18386219152854838,0.7051393408611704,5,0.14285714285714285,0.025217206464628446
ai_generate_ideas_no_role_gpt_05,ai_generate_ideas_no_role_gpt_04,Data Synthesis for Understanding Aging at the Cellular Level,Synthetic Biology: Data Synthesis for Biofuel Production,ai,ai,0.19919485978756699,0.7269084255401901,3,0.08108108108108109,0.023797947430335784
ai_generate_ideas_no_role_gpt_05,ai_generate_ideas_no_role_gpt_06,Data Synthesis for Understanding Aging at the Cellular Level,Cross-Disciplinary Analysis of Viral Evolution,ai,ai,0.2672090423520019,0.7357336252661615,7,0.21212121212121213,0.02404909181773227
ai_generate_ideas_no_role_gpt_05,ai_generate_ideas_no_role_gpt_07,Data Synthesis for Understanding Aging at the Cellular Level,Data-Driven Approach to Understanding Stem Cell Differentiation,ai,ai,0.1907497619406225,0.7911522183531856,5,0.14285714285714285,0.999971975506027
ai_generate_ideas_no_role_gpt_05,ai_generate_ideas_no_role_gpt_08,Data Synthesis for Understanding Aging at the Cellular Level,Synthetic Biology: Data Synthesis for Gene Therapy,ai,ai,0.21621358965235388,0.6543743083059251,4,0.1111111111111111,0.02473812610361204
ai_generate_ideas_no_role_gpt_05,ai_generate_ideas_no_role_gpt_09,Data Synthesis for Understanding Aging at the Cellular Level,Data Synthesis for Understanding Protein Folding,ai,ai,0.2675066836992737,0.7645881949792461,5,0.14285714285714285,0.9999994184628146
